Technique,File,Spearman,Kendall
ID,TempMax_imputado_ID_4.csv,0.5942408763358871,0.594373057152427
ID,TempMax_imputado_ID_5.csv,0.24168752059929735,0.3200470307743838
ID,TempMax_imputado_ID_6.csv,0.022148733778133853,0.1363988678940947
ID,TempMax_imputado_ID_7.csv,0.21705759102571176,0.2500645911391736
ID,TempMax_imputado_ID_8.csv,0.37874334760608885,0.34099716973523675
ID,TempMax_imputado_ID_9.csv,0.5072060035192653,0.40919660368228405
ID,TempMax_imputado_ID_10.csv,0.524347832598643,0.4069420597830171
ID,TempMax_imputado_ID_11.csv,0.4115134888748843,0.3165104909423466
ID,TempMax_imputado_ID_12.csv,0.3562025360691203,0.2712947065220114
ID,TempMax_imputado_ID_13.csv,0.469036879792879,0.36172627536268187
ID,TempMax_imputado_ID_14.csv,0.5752339091799458,0.4295499519931847
ID,TempMax_imputado_ID_15.csv,0.615057795200096,0.47476573641352
