Technique,File,Spearman,Kendall
ID,TempMax_imputado_ID_4.csv,0.4754246759900568,0.4593354014105717
ID,TempMax_imputado_ID_5.csv,0.21268998662713062,0.2679456508228335
ID,TempMax_imputado_ID_6.csv,0.1805183920112621,0.210528725646512
ID,TempMax_imputado_ID_7.csv,-0.07506705410369317,0.057416925176321465
ID,TempMax_imputado_ID_8.csv,-0.03932083786383928,0.057416925176321465
ID,TempMax_imputado_ID_9.csv,0.20911536500314523,0.210528725646512
ID,TempMax_imputado_ID_10.csv,0.3109920812867288,0.2679456508228335
ID,TempMax_imputado_ID_11.csv,0.5308313111618301,0.421057451293024
ID,TempMax_imputado_ID_12.csv,0.7220735680450484,0.5741692517632146
ID,TempMax_imputado_ID_13.csv,0.7435212977889608,0.5933082268219885
ID,TempMax_imputado_ID_14.csv,0.7578197842849025,0.5933082268219885
ID,TempMax_imputado_ID_15.csv,0.7292228112930194,0.5550302767044407
