"ID_CIDERH","REGION","FECHA_RBE","TEMP_MAX_RBE","LAT_Y","LON_X"
"M_003_H","I","2006-03-17",16,-20.967294,-68.599671
"M_003_H","I","2006-03-18",13.46,-20.967294,-68.599671
"M_003_H","I","2006-03-19",14.2,-20.967294,-68.599671
"M_003_H","I","2006-03-20",14.85,-20.967294,-68.599671
"M_003_H","I","2006-03-21",14.56,-20.967294,-68.599671
"M_003_H","I","2006-03-22",14.12,-20.967294,-68.599671
"M_003_H","I","2006-03-23",15.13,-20.967294,-68.599671
"M_003_H","I","2006-03-24",16.11,-20.967294,-68.599671
"M_003_H","I","2006-03-25",15.57,-20.967294,-68.599671
"M_003_H","I","2006-03-26",14.47,-20.967294,-68.599671
"M_003_H","I","2006-03-27",16.94,-20.967294,-68.599671
"M_003_H","I","2006-03-28",16.36,-20.967294,-68.599671
"M_003_H","I","2006-03-29",14.58,-20.967294,-68.599671
"M_003_H","I","2006-03-30",15.66,-20.967294,-68.599671
"M_003_H","I","2006-04-01",13.11,-20.967294,-68.599671
"M_003_H","I","2006-04-02",13.65,-20.967294,-68.599671
"M_003_H","I","2006-04-03",14.44,-20.967294,-68.599671
"M_003_H","I","2006-04-04",12.79,-20.967294,-68.599671
"M_003_H","I","2006-04-05",14.23,-20.967294,-68.599671
"M_003_H","I","2006-04-06",14.68,-20.967294,-68.599671
"M_003_H","I","2006-04-07",14.33,-20.967294,-68.599671
"M_003_H","I","2006-04-08",15.75,-20.967294,-68.599671
"M_003_H","I","2006-04-09",14.53,-20.967294,-68.599671
"M_003_H","I","2006-04-10",13.22,-20.967294,-68.599671
"M_003_H","I","2006-04-11",15.7,-20.967294,-68.599671
"M_003_H","I","2006-04-12",15.46,-20.967294,-68.599671
"M_003_H","I","2006-04-13",12.2,-20.967294,-68.599671
"M_003_H","I","2006-04-14",12.41,-20.967294,-68.599671
"M_003_H","I","2006-04-15",12.94,-20.967294,-68.599671
"M_003_H","I","2006-04-16",14.53,-20.967294,-68.599671
"M_003_H","I","2006-04-17",16.61,-20.967294,-68.599671
"M_003_H","I","2006-04-18",12.9,-20.967294,-68.599671
"M_003_H","I","2006-04-19",14.74,-20.967294,-68.599671
"M_003_H","I","2006-04-20",16.09,-20.967294,-68.599671
"M_003_H","I","2006-04-21",17.3,-20.967294,-68.599671
"M_003_H","I","2006-04-22",16.87,-20.967294,-68.599671
"M_003_H","I","2006-04-23",15.61,-20.967294,-68.599671
"M_003_H","I","2006-04-24",16.02,-20.967294,-68.599671
"M_003_H","I","2006-04-25",15.78,-20.967294,-68.599671
"M_003_H","I","2006-04-26",14.2,-20.967294,-68.599671
"M_003_H","I","2006-04-27",14.32,-20.967294,-68.599671
"M_003_H","I","2006-04-28",13.73,-20.967294,-68.599671
"M_003_H","I","2006-04-29",13.93,-20.967294,-68.599671
"M_003_H","I","2006-05-01",13.33,-20.967294,-68.599671
"M_003_H","I","2006-05-02",7.72,-20.967294,-68.599671
"M_003_H","I","2006-05-03",11.27,-20.967294,-68.599671
"M_003_H","I","2006-05-04",10.48,-20.967294,-68.599671
"M_003_H","I","2006-05-05",8.66,-20.967294,-68.599671
"M_003_H","I","2006-05-06",9.04,-20.967294,-68.599671
"M_003_H","I","2006-05-07",10.81,-20.967294,-68.599671
"M_003_H","I","2006-05-08",9.32,-20.967294,-68.599671
"M_003_H","I","2006-05-09",9.35,-20.967294,-68.599671
"M_003_H","I","2006-05-10",9.67,-20.967294,-68.599671
"M_003_H","I","2006-05-11",11.8,-20.967294,-68.599671
"M_003_H","I","2006-05-12",12.95,-20.967294,-68.599671
"M_003_H","I","2006-05-13",12.77,-20.967294,-68.599671
"M_003_H","I","2006-05-14",13.09,-20.967294,-68.599671
"M_003_H","I","2006-05-15",13.96,-20.967294,-68.599671
"M_003_H","I","2006-05-16",12.37,-20.967294,-68.599671
"M_003_H","I","2006-05-17",12.34,-20.967294,-68.599671
"M_003_H","I","2006-05-18",11.16,-20.967294,-68.599671
"M_003_H","I","2006-05-19",8.58,-20.967294,-68.599671
"M_003_H","I","2006-05-20",8.9,-20.967294,-68.599671
"M_003_H","I","2006-05-21",7.83,-20.967294,-68.599671
"M_003_H","I","2006-05-22",7.5,-20.967294,-68.599671
"M_003_H","I","2006-05-23",10.67,-20.967294,-68.599671
"M_003_H","I","2006-05-24",12.77,-20.967294,-68.599671
"M_003_H","I","2006-05-25",14.63,-20.967294,-68.599671
"M_003_H","I","2006-05-26",14.61,-20.967294,-68.599671
"M_003_H","I","2006-05-27",14.51,-20.967294,-68.599671
"M_003_H","I","2006-05-28",13.47,-20.967294,-68.599671
"M_003_H","I","2006-05-29",12.2,-20.967294,-68.599671
"M_003_H","I","2006-05-30",10.1,-20.967294,-68.599671
"M_003_H","I","2006-06-01",8.76,-20.967294,-68.599671
"M_003_H","I","2006-06-02",8.3,-20.967294,-68.599671
"M_003_H","I","2006-06-03",5.299,-20.967294,-68.599671
"M_003_H","I","2006-06-04",9.21,-20.967294,-68.599671
"M_003_H","I","2006-06-05",9.18,-20.967294,-68.599671
"M_003_H","I","2006-06-06",10.41,-20.967294,-68.599671
"M_003_H","I","2006-06-07",10.36,-20.967294,-68.599671
"M_003_H","I","2006-06-08",8.13,-20.967294,-68.599671
"M_003_H","I","2006-06-09",7.54,-20.967294,-68.599671
"M_003_H","I","2006-06-10",6.578,-20.967294,-68.599671
"M_003_H","I","2006-06-11",9.66,-20.967294,-68.599671
"M_003_H","I","2006-06-12",10.57,-20.967294,-68.599671
"M_003_H","I","2006-06-13",12.46,-20.967294,-68.599671
"M_003_H","I","2006-06-14",12.24,-20.967294,-68.599671
"M_003_H","I","2006-06-15",12.47,-20.967294,-68.599671
"M_003_H","I","2006-06-16",13.79,-20.967294,-68.599671
"M_003_H","I","2006-06-17",12.6,-20.967294,-68.599671
"M_003_H","I","2006-06-18",12.84,-20.967294,-68.599671
"M_003_H","I","2006-06-19",10.43,-20.967294,-68.599671
"M_003_H","I","2006-06-20",10.13,-20.967294,-68.599671
"M_003_H","I","2006-06-21",10.33,-20.967294,-68.599671
"M_003_H","I","2006-06-22",10.87,-20.967294,-68.599671
"M_003_H","I","2006-06-23",9.63,-20.967294,-68.599671
"M_003_H","I","2006-06-24",7.4,-20.967294,-68.599671
"M_003_H","I","2006-06-25",9.5,-20.967294,-68.599671
"M_003_H","I","2006-06-26",12.3,-20.967294,-68.599671
"M_003_H","I","2006-06-27",11.06,-20.967294,-68.599671
"M_003_H","I","2006-06-28",8.96,-20.967294,-68.599671
"M_003_H","I","2006-06-29",8.8,-20.967294,-68.599671
"M_003_H","I","2006-07-01",11.84,-20.967294,-68.599671
"M_003_H","I","2006-07-02",11.09,-20.967294,-68.599671
"M_003_H","I","2006-07-03",12.81,-20.967294,-68.599671
"M_003_H","I","2006-07-04",13.01,-20.967294,-68.599671
"M_003_H","I","2006-07-05",12.53,-20.967294,-68.599671
"M_003_H","I","2006-07-06",11.77,-20.967294,-68.599671
"M_003_H","I","2006-07-07",10.19,-20.967294,-68.599671
"M_003_H","I","2006-07-08",7.52,-20.967294,-68.599671
"M_003_H","I","2006-07-09",9.84,-20.967294,-68.599671
"M_003_H","I","2006-07-10",9.92,-20.967294,-68.599671
"M_003_H","I","2006-07-11",9.03,-20.967294,-68.599671
"M_003_H","I","2006-07-12",12.04,-20.967294,-68.599671
"M_003_H","I","2006-07-13",13.25,-20.967294,-68.599671
"M_003_H","I","2006-07-14",12.51,-20.967294,-68.599671
"M_003_H","I","2006-07-15",11.68,-20.967294,-68.599671
"M_003_H","I","2006-07-16",10.85,-20.967294,-68.599671
"M_003_H","I","2006-07-17",12.61,-20.967294,-68.599671
"M_003_H","I","2006-07-18",13.16,-20.967294,-68.599671
"M_003_H","I","2006-07-19",12.85,-20.967294,-68.599671
"M_003_H","I","2006-07-20",13.3,-20.967294,-68.599671
"M_003_H","I","2006-07-21",12.32,-20.967294,-68.599671
"M_003_H","I","2006-07-22",8.83,-20.967294,-68.599671
"M_003_H","I","2006-07-23",8.29,-20.967294,-68.599671
"M_003_H","I","2006-07-24",7.34,-20.967294,-68.599671
"M_003_H","I","2006-07-25",6.8,-20.967294,-68.599671
"M_003_H","I","2006-07-26",5.537,-20.967294,-68.599671
"M_003_H","I","2006-07-27",8.61,-20.967294,-68.599671
"M_003_H","I","2006-07-28",7.38,-20.967294,-68.599671
"M_003_H","I","2006-07-29",8.24,-20.967294,-68.599671
"M_003_H","I","2006-07-30",8.43,-20.967294,-68.599671
"M_003_H","I","2006-08-01",10.96,-20.967294,-68.599671
"M_003_H","I","2006-08-02",12.83,-20.967294,-68.599671
"M_003_H","I","2006-08-03",12.8,-20.967294,-68.599671
"M_003_H","I","2006-08-04",13.44,-20.967294,-68.599671
"M_003_H","I","2006-08-05",12.77,-20.967294,-68.599671
"M_003_H","I","2006-08-06",12.51,-20.967294,-68.599671
"M_003_H","I","2006-08-07",10.54,-20.967294,-68.599671
"M_003_H","I","2006-08-08",9.63,-20.967294,-68.599671
"M_003_H","I","2006-08-09",10.79,-20.967294,-68.599671
"M_003_H","I","2006-08-10",12.83,-20.967294,-68.599671
"M_003_H","I","2006-08-11",12.05,-20.967294,-68.599671
"M_003_H","I","2006-08-12",12.04,-20.967294,-68.599671
"M_003_H","I","2006-08-13",11.23,-20.967294,-68.599671
"M_003_H","I","2006-08-14",11.11,-20.967294,-68.599671
"M_003_H","I","2006-08-15",7.99,-20.967294,-68.599671
"M_003_H","I","2006-08-16",7.31,-20.967294,-68.599671
"M_003_H","I","2006-08-17",8.85,-20.967294,-68.599671
"M_003_H","I","2006-08-18",7.78,-20.967294,-68.599671
"M_003_H","I","2006-08-19",7.4,-20.967294,-68.599671
"M_003_H","I","2006-08-20",10.41,-20.967294,-68.599671
"M_003_H","I","2006-08-21",10.23,-20.967294,-68.599671
"M_003_H","I","2006-08-22",11.52,-20.967294,-68.599671
"M_003_H","I","2006-08-23",11.5,-20.967294,-68.599671
"M_003_H","I","2006-08-24",11.73,-20.967294,-68.599671
"M_003_H","I","2006-08-25",5.819,-20.967294,-68.599671
"M_003_H","I","2006-08-26",9.77,-20.967294,-68.599671
"M_003_H","I","2006-08-27",10.12,-20.967294,-68.599671
"M_003_H","I","2006-08-28",11.04,-20.967294,-68.599671
"M_003_H","I","2006-08-29",10.85,-20.967294,-68.599671
"M_003_H","I","2006-08-30",7.59,-20.967294,-68.599671
"M_003_H","I","2006-09-01",8.47,-20.967294,-68.599671
"M_003_H","I","2006-09-02",11.67,-20.967294,-68.599671
"M_003_H","I","2006-09-03",10.36,-20.967294,-68.599671
"M_003_H","I","2006-09-04",11.14,-20.967294,-68.599671
"M_003_H","I","2006-09-05",12.74,-20.967294,-68.599671
"M_003_H","I","2006-09-06",13.07,-20.967294,-68.599671
"M_003_H","I","2006-09-07",12.5,-20.967294,-68.599671
"M_003_H","I","2006-09-08",6.519,-20.967294,-68.599671
"M_003_H","I","2006-09-09",11.34,-20.967294,-68.599671
"M_003_H","I","2006-09-10",15.14,-20.967294,-68.599671
"M_003_H","I","2006-09-11",16.59,-20.967294,-68.599671
"M_003_H","I","2006-09-12",15.92,-20.967294,-68.599671
"M_003_H","I","2006-09-13",13.89,-20.967294,-68.599671
"M_003_H","I","2006-09-14",11.5,-20.967294,-68.599671
"M_003_H","I","2006-09-15",10.96,-20.967294,-68.599671
"M_003_H","I","2006-09-16",10.59,-20.967294,-68.599671
"M_003_H","I","2006-09-17",11.82,-20.967294,-68.599671
"M_003_H","I","2006-09-18",14.57,-20.967294,-68.599671
"M_003_H","I","2006-09-19",10.62,-20.967294,-68.599671
"M_003_H","I","2006-09-20",11.54,-20.967294,-68.599671
"M_003_H","I","2006-09-21",10.53,-20.967294,-68.599671
"M_003_H","I","2006-09-22",9.33,-20.967294,-68.599671
"M_003_H","I","2006-09-23",12.99,-20.967294,-68.599671
"M_003_H","I","2006-09-24",14.89,-20.967294,-68.599671
"M_003_H","I","2006-09-25",15.15,-20.967294,-68.599671
"M_003_H","I","2006-09-26",13.94,-20.967294,-68.599671
"M_003_H","I","2006-09-27",11.56,-20.967294,-68.599671
"M_003_H","I","2006-09-28",12.04,-20.967294,-68.599671
"M_003_H","I","2006-09-29",11.35,-20.967294,-68.599671
"M_003_H","I","2006-09-30",11.8,-20.967294,-68.599671
"M_003_H","I","2006-10-01",15.08,-20.967294,-68.599671
"M_003_H","I","2006-10-02",15.35,-20.967294,-68.599671
"M_003_H","I","2006-10-03",14.74,-20.967294,-68.599671
"M_003_H","I","2006-10-04",12.29,-20.967294,-68.599671
"M_003_H","I","2006-10-05",14.45,-20.967294,-68.599671
"M_003_H","I","2006-10-06",13.15,-20.967294,-68.599671
"M_003_H","I","2006-10-07",14.59,-20.967294,-68.599671
"M_003_H","I","2006-10-08",14.73,-20.967294,-68.599671
"M_003_H","I","2006-10-09",15.52,-20.967294,-68.599671
"M_003_H","I","2006-10-10",13.69,-20.967294,-68.599671
"M_003_H","I","2006-10-11",13.93,-20.967294,-68.599671
"M_003_H","I","2006-10-12",12.44,-20.967294,-68.599671
"M_003_H","I","2006-10-13",14.34,-20.967294,-68.599671
"M_003_H","I","2006-10-14",12.04,-20.967294,-68.599671
"M_003_H","I","2006-10-15",13.72,-20.967294,-68.599671
"M_003_H","I","2006-10-16",13.22,-20.967294,-68.599671
"M_003_H","I","2006-10-17",11.67,-20.967294,-68.599671
"M_003_H","I","2006-10-18",12.39,-20.967294,-68.599671
"M_003_H","I","2006-10-19",15.4,-20.967294,-68.599671
"M_003_H","I","2006-10-20",16.66,-20.967294,-68.599671
"M_003_H","I","2006-10-21",16.99,-20.967294,-68.599671
"M_003_H","I","2006-10-22",16.78,-20.967294,-68.599671
"M_003_H","I","2006-10-23",14.17,-20.967294,-68.599671
"M_003_H","I","2006-10-24",17.37,-20.967294,-68.599671
"M_003_H","I","2006-10-25",19.43,-20.967294,-68.599671
"M_003_H","I","2006-10-26",15.35,-20.967294,-68.599671
"M_003_H","I","2006-10-27",16.15,-20.967294,-68.599671
"M_003_H","I","2006-10-28",16.5,-20.967294,-68.599671
"M_003_H","I","2006-10-29",17.42,-20.967294,-68.599671
"M_003_H","I","2006-10-30",15.89,-20.967294,-68.599671
"M_003_H","I","2006-11-08",15.77,-20.967294,-68.599671
"M_003_H","I","2006-11-09",12.71,-20.967294,-68.599671
"M_003_H","I","2006-11-10",17.03,-20.967294,-68.599671
"M_003_H","I","2006-11-11",17.78,-20.967294,-68.599671
"M_003_H","I","2006-11-12",18.4,-20.967294,-68.599671
"M_003_H","I","2006-11-13",18.08,-20.967294,-68.599671
"M_003_H","I","2006-11-14",19.27,-20.967294,-68.599671
"M_003_H","I","2006-11-15",18.07,-20.967294,-68.599671
"M_003_H","I","2006-11-16",17.81,-20.967294,-68.599671
"M_003_H","I","2006-11-17",18.09,-20.967294,-68.599671
"M_003_H","I","2006-11-18",18.93,-20.967294,-68.599671
"M_003_H","I","2006-11-19",18.15,-20.967294,-68.599671
"M_003_H","I","2006-11-20",16.65,-20.967294,-68.599671
"M_003_H","I","2006-11-21",16.66,-20.967294,-68.599671
"M_003_H","I","2006-11-22",15.95,-20.967294,-68.599671
"M_003_H","I","2006-11-23",13.29,-20.967294,-68.599671
"M_003_H","I","2006-11-24",14.14,-20.967294,-68.599671
"M_003_H","I","2006-11-25",16.76,-20.967294,-68.599671
"M_003_H","I","2006-11-26",16.32,-20.967294,-68.599671
"M_003_H","I","2006-11-27",15.75,-20.967294,-68.599671
"M_003_H","I","2006-11-28",15.77,-20.967294,-68.599671
"M_003_H","I","2006-12-01",16.96,-20.967294,-68.599671
"M_003_H","I","2006-12-02",17.99,-20.967294,-68.599671
"M_003_H","I","2006-12-03",18.85,-20.967294,-68.599671
"M_003_H","I","2006-12-04",17.48,-20.967294,-68.599671
"M_003_H","I","2006-12-05",20.39,-20.967294,-68.599671
"M_003_H","I","2006-12-06",18.4,-20.967294,-68.599671
"M_003_H","I","2006-12-07",16.47,-20.967294,-68.599671
"M_003_H","I","2006-12-08",15.57,-20.967294,-68.599671
"M_003_H","I","2006-12-13",15.18,-20.967294,-68.599671
"M_003_H","I","2006-12-14",18.44,-20.967294,-68.599671
"M_003_H","I","2006-12-15",19.66,-20.967294,-68.599671
"M_003_H","I","2006-12-16",17.84,-20.967294,-68.599671
"M_003_H","I","2006-12-17",17.45,-20.967294,-68.599671
"M_003_H","I","2006-12-18",17.21,-20.967294,-68.599671
"M_003_H","I","2006-12-19",16.82,-20.967294,-68.599671
"M_003_H","I","2006-12-20",17.13,-20.967294,-68.599671
"M_003_H","I","2006-12-21",17.78,-20.967294,-68.599671
"M_003_H","I","2006-12-22",18.48,-20.967294,-68.599671
"M_003_H","I","2006-12-23",16.93,-20.967294,-68.599671
"M_003_H","I","2006-12-24",16.69,-20.967294,-68.599671
"M_003_H","I","2006-12-25",18.26,-20.967294,-68.599671
"M_003_H","I","2006-12-26",17.26,-20.967294,-68.599671
"M_003_H","I","2006-12-27",18.38,-20.967294,-68.599671
"M_003_H","I","2006-12-28",19.46,-20.967294,-68.599671
"M_003_H","I","2006-12-29",19.14,-20.967294,-68.599671
"M_003_H","I","2006-12-30",15.94,-20.967294,-68.599671
"M_003_H","I","2007-01-01",15.95,-20.967294,-68.599671
"M_003_H","I","2007-01-02",14.76,-20.967294,-68.599671
"M_003_H","I","2007-01-03",15.07,-20.967294,-68.599671
"M_003_H","I","2007-01-04",17.06,-20.967294,-68.599671
"M_003_H","I","2007-01-05",16.92,-20.967294,-68.599671
"M_003_H","I","2007-01-06",14.18,-20.967294,-68.599671
"M_003_H","I","2007-01-07",12.96,-20.967294,-68.599671
"M_003_H","I","2007-01-08",15.2,-20.967294,-68.599671
"M_003_H","I","2007-01-09",12.35,-20.967294,-68.599671
"M_003_H","I","2007-01-10",13.47,-20.967294,-68.599671
"M_003_H","I","2007-01-11",17.35,-20.967294,-68.599671
"M_003_H","I","2007-01-12",12.65,-20.967294,-68.599671
"M_003_H","I","2007-01-13",12.38,-20.967294,-68.599671
"M_003_H","I","2007-01-14",11.59,-20.967294,-68.599671
"M_003_H","I","2007-01-16",15.71,-20.967294,-68.599671
"M_003_H","I","2007-01-17",15.5,-20.967294,-68.599671
"M_003_H","I","2007-01-23",16.6,-20.967294,-68.599671
"M_003_H","I","2007-01-24",16.07,-20.967294,-68.599671
"M_003_H","I","2007-01-25",15.49,-20.967294,-68.599671
"M_003_H","I","2007-01-26",17.46,-20.967294,-68.599671
"M_003_H","I","2007-01-27",18.13,-20.967294,-68.599671
"M_003_H","I","2007-01-28",15.61,-20.967294,-68.599671
"M_003_H","I","2007-01-29",14.22,-20.967294,-68.599671
"M_003_H","I","2007-01-30",16.74,-20.967294,-68.599671
"M_003_H","I","2007-01-31",15.52,-20.967294,-68.599671
"M_003_H","I","2007-02-01",16.81,-20.967294,-68.599671
"M_003_H","I","2007-02-02",18.11,-20.967294,-68.599671
"M_003_H","I","2007-02-03",16.95,-20.967294,-68.599671
"M_003_H","I","2007-02-04",17.84,-20.967294,-68.599671
"M_003_H","I","2007-02-05",17.46,-20.967294,-68.599671
"M_003_H","I","2007-02-06",16.43,-20.967294,-68.599671
"M_003_H","I","2007-02-07",16.72,-20.967294,-68.599671
"M_003_H","I","2007-02-08",17.16,-20.967294,-68.599671
"M_003_H","I","2007-02-09",14.49,-20.967294,-68.599671
"M_003_H","I","2007-02-10",15.67,-20.967294,-68.599671
"M_003_H","I","2007-02-11",15.16,-20.967294,-68.599671
"M_003_H","I","2007-02-12",13.34,-20.967294,-68.599671
"M_003_H","I","2007-02-13",14.43,-20.967294,-68.599671
"M_003_H","I","2007-02-14",13.86,-20.967294,-68.599671
"M_003_H","I","2007-02-15",12.88,-20.967294,-68.599671
"M_003_H","I","2007-02-16",10.39,-20.967294,-68.599671
"M_003_H","I","2007-02-17",10.89,-20.967294,-68.599671
"M_003_H","I","2007-02-18",13.14,-20.967294,-68.599671
"M_003_H","I","2007-02-19",13.16,-20.967294,-68.599671
"M_003_H","I","2007-02-20",14.38,-20.967294,-68.599671
"M_003_H","I","2007-02-21",16.12,-20.967294,-68.599671
"M_003_H","I","2007-02-22",17.18,-20.967294,-68.599671
"M_003_H","I","2007-02-23",16.79,-20.967294,-68.599671
"M_003_H","I","2007-02-24",15.88,-20.967294,-68.599671
"M_003_H","I","2007-02-25",16.23,-20.967294,-68.599671
"M_003_H","I","2007-02-26",15.22,-20.967294,-68.599671
"M_003_H","I","2007-02-27",16.35,-20.967294,-68.599671
"M_003_H","I","2007-02-28",16.27,-20.967294,-68.599671
"M_003_H","I","2007-03-01",14.63,-20.967294,-68.599671
"M_003_H","I","2007-03-02",17.87,-20.967294,-68.599671
"M_003_H","I","2007-03-03",14.51,-20.967294,-68.599671
"M_003_H","I","2007-03-04",12.4,-20.967294,-68.599671
"M_003_H","I","2007-03-05",13.19,-20.967294,-68.599671
"M_003_H","I","2007-03-06",14.13,-20.967294,-68.599671
"M_003_H","I","2007-03-07",14.21,-20.967294,-68.599671
"M_003_H","I","2007-03-08",15.32,-20.967294,-68.599671
"M_003_H","I","2007-03-09",16.12,-20.967294,-68.599671
"M_003_H","I","2007-03-10",14.73,-20.967294,-68.599671
"M_003_H","I","2007-03-11",15.18,-20.967294,-68.599671
"M_003_H","I","2007-03-12",15.63,-20.967294,-68.599671
"M_003_H","I","2007-03-16",16.43,-20.967294,-68.599671
"M_003_H","I","2007-03-17",16.23,-20.967294,-68.599671
"M_003_H","I","2007-03-18",15.46,-20.967294,-68.599671
"M_003_H","I","2007-03-19",16.47,-20.967294,-68.599671
"M_003_H","I","2007-03-20",15.25,-20.967294,-68.599671
"M_003_H","I","2007-03-21",15.05,-20.967294,-68.599671
"M_003_H","I","2007-03-22",15.88,-20.967294,-68.599671
"M_003_H","I","2007-03-23",17.01,-20.967294,-68.599671
"M_003_H","I","2007-03-24",17.37,-20.967294,-68.599671
"M_003_H","I","2007-03-25",15.8,-20.967294,-68.599671
"M_003_H","I","2007-03-26",16.27,-20.967294,-68.599671
"M_003_H","I","2007-03-27",15.6,-20.967294,-68.599671
"M_003_H","I","2007-03-28",15.48,-20.967294,-68.599671
"M_003_H","I","2007-03-29",15.54,-20.967294,-68.599671
"M_003_H","I","2007-03-30",13.98,-20.967294,-68.599671
"M_003_H","I","2007-05-01",13.67,-20.967294,-68.599671
"M_003_H","I","2007-05-02",15.27,-20.967294,-68.599671
"M_003_H","I","2007-05-03",15.51,-20.967294,-68.599671
"M_003_H","I","2007-05-04",13.09,-20.967294,-68.599671
"M_003_H","I","2007-05-05",12.51,-20.967294,-68.599671
"M_003_H","I","2007-05-06",10.91,-20.967294,-68.599671
"M_003_H","I","2007-05-07",10.24,-20.967294,-68.599671
"M_003_H","I","2007-05-08",9.63,-20.967294,-68.599671
"M_003_H","I","2007-05-09",10.33,-20.967294,-68.599671
"M_003_H","I","2007-05-10",10.11,-20.967294,-68.599671
"M_003_H","I","2007-05-11",12.92,-20.967294,-68.599671
"M_003_H","I","2007-05-12",12.43,-20.967294,-68.599671
"M_003_H","I","2007-05-13",11.98,-20.967294,-68.599671
"M_003_H","I","2007-05-14",12.1,-20.967294,-68.599671
"M_003_H","I","2007-05-15",11.51,-20.967294,-68.599671
"M_003_H","I","2007-05-16",9.69,-20.967294,-68.599671
"M_003_H","I","2007-05-17",8.23,-20.967294,-68.599671
"M_003_H","I","2007-05-18",9.29,-20.967294,-68.599671
"M_003_H","I","2007-05-19",9.1,-20.967294,-68.599671
"M_003_H","I","2007-05-20",7.67,-20.967294,-68.599671
"M_003_H","I","2007-05-21",5.838,-20.967294,-68.599671
"M_003_H","I","2007-05-22",3.739,-20.967294,-68.599671
"M_003_H","I","2007-05-23",6.785,-20.967294,-68.599671
"M_003_H","I","2007-05-24",8.08,-20.967294,-68.599671
"M_003_H","I","2007-05-25",7.38,-20.967294,-68.599671
"M_003_H","I","2007-05-26",5.707,-20.967294,-68.599671
"M_003_H","I","2007-05-27",9.22,-20.967294,-68.599671
"M_003_H","I","2007-05-28",7.37,-20.967294,-68.599671
"M_003_H","I","2007-05-29",6.368,-20.967294,-68.599671
"M_003_H","I","2007-05-30",6.833,-20.967294,-68.599671
"M_003_H","I","2007-05-31",6.458,-20.967294,-68.599671
"M_003_H","I","2007-06-05",11.54,-20.967294,-68.599671
"M_003_H","I","2007-06-06",9.98,-20.967294,-68.599671
"M_003_H","I","2007-06-07",12.31,-20.967294,-68.599671
"M_003_H","I","2007-06-08",11.76,-20.967294,-68.599671
"M_003_H","I","2007-06-09",10.93,-20.967294,-68.599671
"M_003_H","I","2007-06-10",11.73,-20.967294,-68.599671
"M_003_H","I","2007-06-11",8.91,-20.967294,-68.599671
"M_003_H","I","2007-06-12",9.56,-20.967294,-68.599671
"M_003_H","I","2007-06-13",11.76,-20.967294,-68.599671
"M_003_H","I","2007-06-14",12.17,-20.967294,-68.599671
"M_003_H","I","2007-06-15",13.81,-20.967294,-68.599671
"M_003_H","I","2007-06-16",14.5,-20.967294,-68.599671
"M_003_H","I","2007-06-17",12.54,-20.967294,-68.599671
"M_003_H","I","2007-06-18",11.46,-20.967294,-68.599671
"M_003_H","I","2007-06-19",10.89,-20.967294,-68.599671
"M_003_H","I","2007-06-20",9.22,-20.967294,-68.599671
"M_003_H","I","2007-06-21",8.64,-20.967294,-68.599671
"M_003_H","I","2007-06-22",9.68,-20.967294,-68.599671
"M_003_H","I","2007-06-23",9.01,-20.967294,-68.599671
"M_003_H","I","2007-06-24",8.24,-20.967294,-68.599671
"M_003_H","I","2007-06-25",6.962,-20.967294,-68.599671
"M_003_H","I","2007-06-26",8.98,-20.967294,-68.599671
"M_003_H","I","2007-06-27",9.37,-20.967294,-68.599671
"M_003_H","I","2007-06-28",9.5,-20.967294,-68.599671
"M_003_H","I","2007-06-29",10.08,-20.967294,-68.599671
"M_003_H","I","2007-06-30",11.2,-20.967294,-68.599671
"M_003_H","I","2007-07-01",12.67,-20.967294,-68.599671
"M_003_H","I","2007-07-02",14.43,-20.967294,-68.599671
"M_003_H","I","2007-07-03",13.3,-20.967294,-68.599671
"M_003_H","I","2007-07-04",11.48,-20.967294,-68.599671
"M_003_H","I","2007-07-05",10.13,-20.967294,-68.599671
"M_003_H","I","2007-07-06",9.19,-20.967294,-68.599671
"M_003_H","I","2007-07-07",5.69,-20.967294,-68.599671
"M_003_H","I","2007-07-08",4.901,-20.967294,-68.599671
"M_003_H","I","2007-07-09",5.007,-20.967294,-68.599671
"M_003_H","I","2007-07-10",6.882,-20.967294,-68.599671
"M_003_H","I","2007-07-11",5.22,-20.967294,-68.599671
"M_003_H","I","2007-07-12",5.884,-20.967294,-68.599671
"M_003_H","I","2007-07-13",6.089,-20.967294,-68.599671
"M_003_H","I","2007-07-14",8.29,-20.967294,-68.599671
"M_003_H","I","2007-07-15",6.642,-20.967294,-68.599671
"M_003_H","I","2007-07-16",6.218,-20.967294,-68.599671
"M_003_H","I","2007-07-17",7.99,-20.967294,-68.599671
"M_003_H","I","2007-07-18",10.99,-20.967294,-68.599671
"M_003_H","I","2007-07-19",10.89,-20.967294,-68.599671
"M_003_H","I","2007-07-20",9.65,-20.967294,-68.599671
"M_003_H","I","2007-07-21",7.48,-20.967294,-68.599671
"M_003_H","I","2007-07-22",6.768,-20.967294,-68.599671
"M_003_H","I","2007-07-23",6.765,-20.967294,-68.599671
"M_003_H","I","2007-07-24",3.374,-20.967294,-68.599671
"M_003_H","I","2007-07-25",7.69,-20.967294,-68.599671
"M_003_H","I","2007-07-26",8.22,-20.967294,-68.599671
"M_003_H","I","2007-07-27",9.83,-20.967294,-68.599671
"M_003_H","I","2007-07-28",10.05,-20.967294,-68.599671
"M_003_H","I","2007-07-29",7.64,-20.967294,-68.599671
"M_003_H","I","2007-07-30",8.28,-20.967294,-68.599671
