ID_CIDERH,TEMP_MAX_RBE,Anio,Mes,Dia
M_001_B_II,19.956994628906276,1993,5,11
M_001_B_II,18.288369750976585,1993,5,12
M_001_B_II,16.581277465820335,1993,5,13
M_001_B_II,17.605378723144554,1993,5,14
M_001_B_II,18.8391052246094,1993,5,15
M_001_B_II,18.85713348388674,1993,5,16
M_001_B_II,18.18362579345705,1993,5,17
M_001_B_II,19.235948181152366,1993,5,18
M_001_B_II,18.89261016845705,1993,5,19
M_001_B_II,18.814126586914085,1993,5,20
M_001_B_II,17.363549804687523,1993,5,21
M_001_B_II,16.94367370605471,1993,5,22
M_001_B_II,17.607759094238304,1993,5,23
M_001_B_II,17.602929687500023,1993,5,24
M_001_B_II,17.854730224609398,1993,5,25
M_001_B_II,18.042085266113304,1993,5,26
M_001_B_II,17.117242431640648,1993,5,27
M_001_B_II,18.71853790283205,1993,5,28
M_001_B_II,17.644067382812523,1993,5,29
M_001_B_II,18.092515563964863,1993,5,30
M_001_B_II,18.62934265136721,1993,5,31
M_001_B_II,19.00641021728518,1993,6,1
M_001_B_II,19.38471374511721,1993,6,2
M_001_B_II,18.81580505371096,1993,6,3
M_001_B_II,21.518228149414085,1993,6,4
M_001_B_II,19.025132751464863,1993,6,5
M_001_B_II,16.92554626464846,1993,6,6
M_001_B_II,18.4829040527344,1993,6,7
M_001_B_II,18.086328125000023,1993,6,8
M_001_B_II,18.063745117187523,1993,6,9
M_001_B_II,19.71952972412112,1993,6,10
M_001_B_II,20.178506469726585,1993,6,11
M_001_B_II,19.64771423339846,1993,6,12
M_001_B_II,19.321626281738304,1993,6,13
M_001_B_II,19.745286560058616,1993,6,14
M_001_B_II,20.474778747558616,1993,6,15
M_001_B_II,19.830926513671898,1993,6,16
M_001_B_II,20.78952941894533,1993,6,17
M_001_B_II,21.813630676269558,1993,6,18
M_001_B_II,19.13330993652346,1993,6,19
M_001_B_II,18.07862243652346,1993,6,20
M_001_B_II,18.295739746093773,1993,6,21
M_001_B_II,17.175454711914085,1993,6,22
M_001_B_II,18.66583404541018,1993,6,23
M_001_B_II,20.087564086914085,1993,6,24
M_001_B_II,19.565538024902366,1993,6,25
M_001_B_II,19.11625823974612,1993,6,26
M_001_B_II,17.470140075683616,1993,6,27
M_001_B_II,15.963746643066427,1993,6,28
M_001_B_II,15.597039794921898,1993,6,29
M_001_B_II,15.533708190917991,1993,6,30
M_001_B_II,16.058679199218773,1993,7,1
M_001_B_II,15.925263977050804,1993,7,2
M_001_B_II,15.83906707763674,1993,7,3
M_001_B_II,14.414392089843773,1993,7,4
M_001_B_II,11.77986297607424,1993,7,5
M_001_B_II,13.441743469238304,1993,7,6
M_001_B_II,17.664590454101585,1993,7,7
M_001_B_II,16.144387817382835,1993,7,8
M_001_B_II,16.124986267089866,1993,7,9
M_001_B_II,16.592706298828148,1993,7,10
M_001_B_II,17.79193267822268,1993,7,11
M_001_B_II,16.757737731933616,1993,7,12
M_001_B_II,16.907945251464866,1993,7,13
M_001_B_II,18.870294189453148,1993,7,14
M_001_B_II,18.512734985351585,1993,7,15
M_001_B_II,17.74513397216799,1993,7,16
M_001_B_II,18.97900543212893,1993,7,17
M_001_B_II,19.845124816894558,1993,7,18
M_001_B_II,19.82496795654299,1993,7,19
M_001_B_II,19.13913879394533,1993,7,20
M_001_B_II,16.682672119140648,1993,7,21
M_001_B_II,16.64247283935549,1993,7,22
M_001_B_II,17.042405700683616,1993,7,23
M_001_B_II,18.584390258789085,1993,7,24
M_001_B_II,18.13012847900393,1993,7,25
M_001_B_II,18.100061035156276,1993,7,26
M_001_B_II,18.83911285400393,1993,7,27
M_001_B_II,17.849336242675804,1993,7,28
M_001_B_II,18.271638488769558,1993,7,29
M_001_B_II,20.224290466308616,1993,7,30
M_001_B_II,18.1105895996094,1993,7,31
M_001_B_II,19.16224060058596,1993,8,1
M_001_B_II,21.63260040283205,1993,8,2
M_001_B_II,21.76867828369143,1993,8,3
M_001_B_II,20.63202056884768,1993,8,4
M_001_B_II,19.802880859375023,1993,8,5
M_001_B_II,17.876268005371116,1993,8,6
M_001_B_II,17.706887817382835,1993,8,7
M_001_B_II,17.62867889404299,1993,8,8
M_001_B_II,18.311250305175804,1993,8,9
M_001_B_II,18.855561828613304,1993,8,10
M_001_B_II,17.49922332763674,1993,8,11
M_001_B_II,17.702684020996116,1993,8,12
M_001_B_II,19.400376892089863,1993,8,13
M_001_B_II,20.69380340576174,1993,8,14
M_001_B_II,19.461053466796898,1993,8,15
M_001_B_II,17.412934875488304,1993,8,16
M_001_B_II,18.263345336914085,1993,8,17
M_001_B_II,19.776269531250023,1993,8,18
M_001_B_II,20.87234649658205,1993,8,19
M_001_B_II,21.83827362060549,1993,8,20
M_001_B_II,20.394738769531276,1993,8,21
M_001_B_II,20.111001586914085,1993,8,22
M_001_B_II,21.341035461425804,1993,8,23
M_001_B_II,20.322671508789085,1993,8,24
M_001_B_II,19.692048645019558,1993,8,25
M_001_B_II,18.702867126464863,1993,8,26
M_001_B_II,16.755426025390648,1993,8,27
M_001_B_II,17.308068847656273,1993,8,28
M_001_B_II,17.530061340332054,1993,8,29
M_001_B_II,17.938691711425804,1993,8,30
M_001_B_II,17.52954254150393,1993,8,31
M_001_B_II,18.51802215576174,1993,9,1
M_001_B_II,19.923310852050804,1993,9,2
M_001_B_II,21.5810485839844,1993,9,3
M_001_B_II,21.68396911621096,1993,9,4
M_001_B_II,19.21386871337893,1993,9,5
M_001_B_II,18.267388916015648,1993,9,6
M_001_B_II,17.322854614257835,1993,9,7
M_001_B_II,16.90931854248049,1993,9,8
M_001_B_II,18.3088317871094,1993,9,9
M_001_B_II,19.530053710937523,1993,9,10
M_001_B_II,19.87275085449221,1993,9,11
M_001_B_II,18.432580566406276,1993,9,12
M_001_B_II,17.88623962402346,1993,9,13
M_001_B_II,20.745568847656276,1993,9,14
M_001_B_II,19.958215332031276,1993,9,15
M_001_B_II,19.186608886718773,1993,9,16
M_001_B_II,18.89015350341799,1993,9,17
M_001_B_II,19.654878234863304,1993,9,18
M_001_B_II,19.90258941650393,1993,9,19
M_001_B_II,19.096032714843773,1993,9,20
M_001_B_II,18.979882812500023,1993,9,21
M_001_B_II,18.786531066894558,1993,9,22
M_001_B_II,18.89502105712893,1993,9,23
M_001_B_II,18.89546356201174,1993,9,24
M_001_B_II,18.009858703613304,1993,9,25
M_001_B_II,18.87890777587893,1993,9,26
M_001_B_II,20.352700805664085,1993,9,27
M_001_B_II,20.06524810791018,1993,9,28
M_001_B_II,18.613740539550804,1993,9,29
M_001_B_II,17.826501464843773,1993,9,30
M_001_B_II,17.814141845703148,1993,10,1
M_001_B_II,18.14393005371096,1993,10,2
M_001_B_II,18.22993621826174,1993,10,3
M_001_B_II,19.204156494140648,1993,10,4
M_001_B_II,20.418130493164085,1993,10,5
M_001_B_II,21.15720520019533,1993,10,6
M_001_B_II,21.11328277587893,1993,10,7
M_001_B_II,22.007722473144558,1993,10,8
M_001_B_II,21.325723266601585,1993,10,9
M_001_B_II,20.602220153808616,1993,10,10
M_001_B_II,22.36576995849612,1993,10,11
M_001_B_II,22.366868591308616,1993,10,12
M_001_B_II,22.998437500000023,1993,10,13
M_001_B_II,21.98295745849612,1993,10,14
M_001_B_II,21.369599914550804,1993,10,15
M_001_B_II,20.28733215332033,1993,10,16
M_001_B_II,20.491723632812523,1993,10,17
M_001_B_II,19.871697998046898,1993,10,18
M_001_B_II,20.04687652587893,1993,10,19
M_001_B_II,20.4101501464844,1993,10,20
M_001_B_II,20.51716766357424,1993,10,21
M_001_B_II,21.534509277343773,1993,10,22
M_001_B_II,21.364892578125023,1993,10,23
M_001_B_II,21.629083251953148,1993,10,24
M_001_B_II,22.37326965332033,1993,10,25
M_001_B_II,21.453469848632835,1993,10,26
M_001_B_II,21.272058105468773,1993,10,27
M_001_B_II,20.854951477050804,1993,10,28
M_001_B_II,20.204820251464863,1993,10,29
M_001_B_II,20.712808227539085,1993,10,30
M_001_B_II,20.841592407226585,1993,10,31
M_001_B_II,21.40158996582033,1993,11,1
M_001_B_II,20.860948181152366,1993,11,2
M_001_B_II,20.81741485595705,1993,11,3
M_001_B_II,20.16639099121096,1993,11,4
M_001_B_II,19.508210754394558,1993,11,5
M_001_B_II,20.08108673095705,1993,11,6
M_001_B_II,20.35395202636721,1993,11,7
M_001_B_II,20.74395904541018,1993,11,8
M_001_B_II,21.721047973632835,1993,11,9
M_001_B_II,21.47339019775393,1993,11,10
M_001_B_II,21.11995086669924,1993,11,11
M_001_B_II,20.405145263671898,1993,11,12
M_001_B_II,20.72407684326174,1993,11,13
M_001_B_II,20.38064727783205,1993,11,14
M_001_B_II,20.432702636718773,1993,11,15
M_001_B_II,20.18290863037112,1993,11,16
M_001_B_II,20.50468597412112,1993,11,17
M_001_B_II,19.895913696289085,1993,11,18
M_001_B_II,20.212319946289085,1993,11,19
M_001_B_II,20.831719970703148,1993,11,20
M_001_B_II,21.705728149414085,1993,11,21
M_001_B_II,21.885957336425804,1993,11,22
M_001_B_II,21.135552978515648,1993,11,23
M_001_B_II,19.81652984619143,1993,11,24
M_001_B_II,19.76661071777346,1993,11,25
M_001_B_II,20.000939941406276,1993,11,26
M_001_B_II,19.76092681884768,1993,11,27
M_001_B_II,20.085115051269558,1993,11,28
M_001_B_II,19.931748962402366,1993,11,29
M_001_B_II,20.535791015625023,1993,11,30
M_001_B_II,20.88649139404299,1993,12,1
M_001_B_II,20.66751251220705,1993,12,2
M_001_B_II,21.031892395019558,1993,12,3
M_001_B_II,21.252351379394558,1993,12,4
M_001_B_II,20.615220642089863,1993,12,5
M_001_B_II,20.49360046386721,1993,12,6
M_001_B_II,21.05890808105471,1993,12,7
M_001_B_II,22.03764495849612,1993,12,8
M_001_B_II,22.148156738281276,1993,12,9
M_001_B_II,21.98591003417971,1993,12,10
M_001_B_II,22.12415466308596,1993,12,11
M_001_B_II,22.014146423339863,1993,12,12
M_001_B_II,21.578721618652366,1993,12,13
M_001_B_II,21.03937683105471,1993,12,14
M_001_B_II,21.36957702636721,1993,12,15
M_001_B_II,20.51918182373049,1993,12,16
M_001_B_II,20.796197509765648,1993,12,17
M_001_B_II,21.07611236572268,1993,12,18
M_001_B_II,20.78479919433596,1993,12,19
M_001_B_II,20.13203582763674,1993,12,20
M_001_B_II,20.370332336425804,1993,12,21
M_001_B_II,21.20674285888674,1993,12,22
M_001_B_II,21.39743957519533,1993,12,23
M_001_B_II,20.919290161132835,1993,12,24
M_001_B_II,21.09059295654299,1993,12,25
M_001_B_II,20.684350585937523,1993,12,26
M_001_B_II,20.865632629394558,1993,12,27
M_001_B_II,20.595079040527366,1993,12,28
M_001_B_II,20.614976501464863,1993,12,29
M_001_B_II,20.64651641845705,1993,12,30
M_001_B_II,21.51600036621096,1993,12,31
M_001_B_II,21.615625000000023,1994,1,1
M_001_B_II,21.873948669433616,1994,1,2
M_001_B_II,21.57154235839846,1994,1,3
M_001_B_II,21.694726562500023,1994,1,4
M_001_B_II,21.619226074218773,1994,1,5
M_001_B_II,21.402024841308616,1994,1,6
M_001_B_II,21.265596008300804,1994,1,7
M_001_B_II,21.078355407714863,1994,1,8
M_001_B_II,20.043252563476585,1994,1,9
M_001_B_II,20.549096679687523,1994,1,10
M_001_B_II,21.11869964599612,1994,1,11
M_001_B_II,21.517907714843773,1994,1,12
M_001_B_II,22.724160766601585,1994,1,13
M_001_B_II,22.646630859375023,1994,1,14
M_001_B_II,21.97980651855471,1994,1,15
M_001_B_II,21.31990203857424,1994,1,16
M_001_B_II,20.90580902099612,1994,1,17
M_001_B_II,20.28396759033205,1994,1,18
M_001_B_II,20.593896484375023,1994,1,19
M_001_B_II,21.26190338134768,1994,1,20
M_001_B_II,21.73866424560549,1994,1,21
M_001_B_II,21.996759033203148,1994,1,22
M_001_B_II,21.70243988037112,1994,1,23
M_001_B_II,21.811265563964863,1994,1,24
M_001_B_II,21.632295227050804,1994,1,25
M_001_B_II,21.65674743652346,1994,1,26
M_001_B_II,21.86966094970705,1994,1,27
M_001_B_II,21.620935058593773,1994,1,28
M_001_B_II,21.51736602783205,1994,1,29
M_001_B_II,20.979608154296898,1994,1,30
M_001_B_II,20.345315551757835,1994,1,31
M_001_B_II,20.299584960937523,1994,2,1
M_001_B_II,21.909761047363304,1994,2,2
M_001_B_II,21.904229736328148,1994,2,3
M_001_B_II,21.01834259033205,1994,2,4
M_001_B_II,21.071633911132835,1994,2,5
M_001_B_II,20.95733795166018,1994,2,6
M_001_B_II,21.47336730957033,1994,2,7
M_001_B_II,21.480859375000023,1994,2,8
M_001_B_II,21.57672271728518,1994,2,9
M_001_B_II,22.03779754638674,1994,2,10
M_001_B_II,21.63090667724612,1994,2,11
M_001_B_II,21.434442138671898,1994,2,12
M_001_B_II,21.933557128906276,1994,2,13
M_001_B_II,21.860772705078148,1994,2,14
M_001_B_II,21.50073394775393,1994,2,15
M_001_B_II,21.38733825683596,1994,2,16
M_001_B_II,21.916360473632835,1994,2,17
M_001_B_II,21.920526123046898,1994,2,18
M_001_B_II,22.604776000976585,1994,2,19
M_001_B_II,23.30800018310549,1994,2,20
M_001_B_II,22.56424102783205,1994,2,21
M_001_B_II,21.810159301757835,1994,2,22
M_001_B_II,21.445474243164085,1994,2,23
M_001_B_II,21.220384216308616,1994,2,24
M_001_B_II,20.55110321044924,1994,2,25
M_001_B_II,20.63470611572268,1994,2,26
M_001_B_II,20.55762634277346,1994,2,27
M_001_B_II,20.61865386962893,1994,2,28
M_001_B_II,21.17695007324221,1994,3,1
M_001_B_II,20.476174926757835,1994,3,2
M_001_B_II,20.89667663574221,1994,3,3
M_001_B_II,20.269830322265648,1994,3,4
M_001_B_II,20.038194274902366,1994,3,5
M_001_B_II,20.10449371337893,1994,3,6
M_001_B_II,20.627122497558616,1994,3,7
M_001_B_II,20.464654541015648,1994,3,8
M_001_B_II,21.60722503662112,1994,3,9
M_001_B_II,21.870957946777366,1994,3,10
M_001_B_II,21.558320617675804,1994,3,11
M_001_B_II,21.044595336914085,1994,3,12
M_001_B_II,20.626123046875023,1994,3,13
M_001_B_II,20.918443298339863,1994,3,14
M_001_B_II,20.553857421875023,1994,3,15
M_001_B_II,20.347558593750023,1994,3,16
M_001_B_II,20.404931640625023,1994,3,17
M_001_B_II,20.880700683593773,1994,3,18
M_001_B_II,21.202508544921898,1994,3,19
M_001_B_II,21.64286956787112,1994,3,20
M_001_B_II,21.27472076416018,1994,3,21
M_001_B_II,21.132531738281276,1994,3,22
M_001_B_II,20.70228729248049,1994,3,23
M_001_B_II,20.602105712890648,1994,3,24
M_001_B_II,20.1469665527344,1994,3,25
M_001_B_II,20.98822174072268,1994,3,26
M_001_B_II,22.107514953613304,1994,3,27
M_001_B_II,22.0549255371094,1994,3,28
M_001_B_II,21.069261169433616,1994,3,29
M_001_B_II,19.65449676513674,1994,3,30
M_001_B_II,19.9846130371094,1994,3,31
M_001_B_II,20.085977172851585,1994,4,1
M_001_B_II,20.217691040039085,1994,4,2
M_001_B_II,19.68409881591799,1994,4,3
M_001_B_II,19.53541717529299,1994,4,4
M_001_B_II,20.10498199462893,1994,4,5
M_001_B_II,20.3483825683594,1994,4,6
M_001_B_II,19.488000488281276,1994,4,7
M_001_B_II,19.298623657226585,1994,4,8
M_001_B_II,18.85663757324221,1994,4,9
M_001_B_II,19.275071716308616,1994,4,10
M_001_B_II,19.879075622558616,1994,4,11
M_001_B_II,21.123933410644558,1994,4,12
M_001_B_II,21.4118591308594,1994,4,13
M_001_B_II,20.63807067871096,1994,4,14
M_001_B_II,19.59883270263674,1994,4,15
M_001_B_II,22.52332458496096,1994,4,16
M_001_B_II,22.671250915527366,1994,4,17
M_001_B_II,20.80726013183596,1994,4,18
M_001_B_II,19.67241058349612,1994,4,19
M_001_B_II,19.53570709228518,1994,4,20
M_001_B_II,20.056420898437523,1994,4,21
M_001_B_II,20.95948944091799,1994,4,22
M_001_B_II,21.190843200683616,1994,4,23
M_001_B_II,20.85461578369143,1994,4,24
M_001_B_II,21.60957489013674,1994,4,25
M_001_B_II,20.083154296875023,1994,4,26
M_001_B_II,18.922761535644558,1994,4,27
M_001_B_II,19.271340942382835,1994,4,28
M_001_B_II,18.97046051025393,1994,4,29
M_001_B_II,19.103128051757835,1994,4,30
M_001_B_II,19.68460235595705,1994,5,1
M_001_B_II,19.415925598144558,1994,5,2
M_001_B_II,19.037255859375023,1994,5,3
M_001_B_II,18.988626098632835,1994,5,4
M_001_B_II,19.79412994384768,1994,5,5
M_001_B_II,21.126275634765648,1994,5,6
M_001_B_II,21.19609222412112,1994,5,7
M_001_B_II,19.72706756591799,1994,5,8
M_001_B_II,20.08154449462893,1994,5,9
M_001_B_II,19.260896301269558,1994,5,10
M_001_B_II,21.050408935546898,1994,5,11
M_001_B_II,21.48359069824221,1994,5,12
M_001_B_II,19.759088134765648,1994,5,13
M_001_B_II,18.82605133056643,1994,5,14
M_001_B_II,19.522065734863304,1994,5,15
M_001_B_II,19.342645263671898,1994,5,16
M_001_B_II,18.465905761718773,1994,5,17
M_001_B_II,18.236497497558616,1994,5,18
M_001_B_II,17.93464050292971,1994,5,19
M_001_B_II,17.388589477539085,1994,5,20
M_001_B_II,18.585359191894558,1994,5,21
M_001_B_II,19.35991058349612,1994,5,22
M_001_B_II,19.17543182373049,1994,5,23
M_001_B_II,18.75447235107424,1994,5,24
M_001_B_II,17.94495544433596,1994,5,25
M_001_B_II,17.16126403808596,1994,5,26
M_001_B_II,17.910508728027366,1994,5,27
M_001_B_II,18.227693176269558,1994,5,28
M_001_B_II,18.39753112792971,1994,5,29
M_001_B_II,17.592645263671898,1994,5,30
M_001_B_II,18.72754821777346,1994,5,31
M_001_B_II,19.376641845703148,1994,6,1
M_001_B_II,19.20676574707033,1994,6,2
M_001_B_II,19.16651306152346,1994,6,3
M_001_B_II,16.412210083007835,1994,6,4
M_001_B_II,17.35919342041018,1994,6,5
M_001_B_II,16.731111145019554,1994,6,6
M_001_B_II,16.523400878906273,1994,6,7
M_001_B_II,18.121736145019558,1994,6,8
M_001_B_II,19.61316070556643,1994,6,9
M_001_B_II,18.59039459228518,1994,6,10
M_001_B_II,18.11908874511721,1994,6,11
M_001_B_II,19.29719696044924,1994,6,12
M_001_B_II,19.792840576171898,1994,6,13
M_001_B_II,19.64570770263674,1994,6,14
M_001_B_II,19.22340545654299,1994,6,15
M_001_B_II,18.009324645996116,1994,6,16
M_001_B_II,17.41511688232424,1994,6,17
M_001_B_II,18.89182434082033,1994,6,18
M_001_B_II,18.85206756591799,1994,6,19
M_001_B_II,17.889916992187523,1994,6,20
M_001_B_II,19.2719665527344,1994,6,21
M_001_B_II,19.63239440917971,1994,6,22
M_001_B_II,17.71003112792971,1994,6,23
M_001_B_II,16.51967010498049,1994,6,24
M_001_B_II,17.867898559570335,1994,6,25
M_001_B_II,17.79938659667971,1994,6,26
M_001_B_II,18.350305175781276,1994,6,27
M_001_B_II,18.015000915527366,1994,6,28
M_001_B_II,16.52819976806643,1994,6,29
M_001_B_II,15.660180664062525,1994,6,30
M_001_B_II,16.09375915527346,1994,7,1
M_001_B_II,18.04913482666018,1994,7,2
M_001_B_II,18.124604797363304,1994,7,3
M_001_B_II,17.153047180175804,1994,7,4
M_001_B_II,16.160127258300804,1994,7,5
M_001_B_II,14.42591247558596,1994,7,6
M_001_B_II,15.758531188964866,1994,7,7
M_001_B_II,17.319383239746116,1994,7,8
M_001_B_II,18.097283935546898,1994,7,9
M_001_B_II,19.391717529296898,1994,7,10
M_001_B_II,19.535272216796898,1994,7,11
M_001_B_II,19.448281860351585,1994,7,12
M_001_B_II,19.03894958496096,1994,7,13
M_001_B_II,19.16468200683596,1994,7,14
M_001_B_II,17.563943481445335,1994,7,15
M_001_B_II,17.904229736328148,1994,7,16
M_001_B_II,19.044824218750023,1994,7,17
M_001_B_II,18.405366516113304,1994,7,18
M_001_B_II,17.70564422607424,1994,7,19
M_001_B_II,16.945474243164085,1994,7,20
M_001_B_II,15.984963989257835,1994,7,21
M_001_B_II,17.250573730468773,1994,7,22
M_001_B_II,18.076585388183616,1994,7,23
M_001_B_II,17.70814666748049,1994,7,24
M_001_B_II,18.1313415527344,1994,7,25
M_001_B_II,17.30958709716799,1994,7,26
M_001_B_II,15.991853332519554,1994,7,27
M_001_B_II,17.317010498046898,1994,7,28
M_001_B_II,16.858758544921898,1994,7,29
M_001_B_II,16.662942504882835,1994,7,30
M_001_B_II,15.95320281982424,1994,7,31
M_001_B_II,15.679231262207054,1994,8,1
M_001_B_II,17.80682525634768,1994,8,2
M_001_B_II,17.24505767822268,1994,8,3
M_001_B_II,18.23774108886721,1994,8,4
M_001_B_II,19.07922515869143,1994,8,5
M_001_B_II,16.826272583007835,1994,8,6
M_001_B_II,15.126924133300804,1994,8,7
M_001_B_II,16.02394256591799,1994,8,8
M_001_B_II,15.63606414794924,1994,8,9
M_001_B_II,19.623956298828148,1994,8,10
M_001_B_II,17.63331756591799,1994,8,11
M_001_B_II,18.208062744140648,1994,8,12
M_001_B_II,17.464151000976585,1994,8,13
M_001_B_II,17.60529479980471,1994,8,14
M_001_B_II,20.822961425781276,1994,8,15
M_001_B_II,20.3532653808594,1994,8,16
M_001_B_II,19.84412536621096,1994,8,17
M_001_B_II,19.804429626464863,1994,8,18
M_001_B_II,20.053918457031276,1994,8,19
M_001_B_II,18.674714660644558,1994,8,20
M_001_B_II,18.31445465087893,1994,8,21
M_001_B_II,18.41752777099612,1994,8,22
M_001_B_II,17.89478454589846,1994,8,23
M_001_B_II,17.78431091308596,1994,8,24
M_001_B_II,18.670999145507835,1994,8,25
M_001_B_II,20.03595886230471,1994,8,26
M_001_B_II,20.779946899414085,1994,8,27
M_001_B_II,21.94677886962893,1994,8,28
