"ID_CIDERH","REGION","FECHA_RBE","TEMP_MIN_RBE","LAT_Y","LON_X"
"M_001_AH","I","2006-01-01",-0.309,-20.678125,-68.707308
"M_001_AH","I","2006-01-02",0.106,-20.678125,-68.707308
"M_001_AH","I","2006-01-03",0.105,-20.678125,-68.707308
"M_001_AH","I","2006-01-04",-0.067,-20.678125,-68.707308
"M_001_AH","I","2006-01-05",3.838,-20.678125,-68.707308
"M_001_AH","I","2006-01-06",2.803,-20.678125,-68.707308
"M_001_AH","I","2006-01-07",5.182,-20.678125,-68.707308
"M_001_AH","I","2006-01-08",2.615,-20.678125,-68.707308
"M_001_AH","I","2006-01-09",6.744,-20.678125,-68.707308
"M_001_AH","I","2006-01-10",5.378,-20.678125,-68.707308
"M_001_AH","I","2006-01-11",7.6,-20.678125,-68.707308
"M_001_AH","I","2006-01-12",6.983,-20.678125,-68.707308
"M_001_AH","I","2006-01-13",5.725,-20.678125,-68.707308
"M_001_AH","I","2006-01-14",4.516,-20.678125,-68.707308
"M_001_AH","I","2006-01-15",6.077,-20.678125,-68.707308
"M_001_AH","I","2006-01-16",4.964,-20.678125,-68.707308
"M_001_AH","I","2006-01-17",4.115,-20.678125,-68.707308
"M_001_AH","I","2006-01-18",4.1,-20.678125,-68.707308
"M_001_AH","I","2006-01-19",1.12,-20.678125,-68.707308
"M_001_AH","I","2006-01-20",-1.612,-20.678125,-68.707308
"M_001_AH","I","2006-01-21",2.53,-20.678125,-68.707308
"M_001_AH","I","2006-01-22",-0.059,-20.678125,-68.707308
"M_001_AH","I","2006-01-23",0.203,-20.678125,-68.707308
"M_001_AH","I","2006-01-24",1.074,-20.678125,-68.707308
"M_001_AH","I","2006-01-25",2.985,-20.678125,-68.707308
"M_001_AH","I","2006-01-26",6.184,-20.678125,-68.707308
"M_001_AH","I","2006-01-27",5.559,-20.678125,-68.707308
"M_001_AH","I","2006-01-28",5.156,-20.678125,-68.707308
"M_001_AH","I","2006-01-29",5.128,-20.678125,-68.707308
"M_001_AH","I","2006-01-30",5.777,-20.678125,-68.707308
"M_001_AH","I","2006-01-31",4.791,-20.678125,-68.707308
"M_001_AH","I","2006-02-01",5.401,-20.678125,-68.707308
"M_001_AH","I","2006-02-02",7.14,-20.678125,-68.707308
"M_001_AH","I","2006-02-03",5.945,-20.678125,-68.707308
"M_001_AH","I","2006-02-04",5.32,-20.678125,-68.707308
"M_001_AH","I","2006-02-05",3.97,-20.678125,-68.707308
"M_001_AH","I","2006-02-06",6.856,-20.678125,-68.707308
"M_001_AH","I","2006-02-07",7.28,-20.678125,-68.707308
"M_001_AH","I","2006-02-08",5.917,-20.678125,-68.707308
"M_001_AH","I","2006-02-09",3.754,-20.678125,-68.707308
"M_001_AH","I","2006-02-10",8.2,-20.678125,-68.707308
"M_001_AH","I","2006-02-11",5.224,-20.678125,-68.707308
"M_001_AH","I","2006-02-12",4.243,-20.678125,-68.707308
"M_001_AH","I","2006-02-14",1.434,-20.678125,-68.707308
"M_001_AH","I","2006-02-15",-0.131,-20.678125,-68.707308
"M_001_AH","I","2006-02-16",-3.131,-20.678125,-68.707308
"M_001_AH","I","2006-02-17",-1.142,-20.678125,-68.707308
"M_001_AH","I","2006-02-18",-0.325,-20.678125,-68.707308
"M_001_AH","I","2006-02-19",2.809,-20.678125,-68.707308
"M_001_AH","I","2006-02-20",4.236,-20.678125,-68.707308
"M_001_AH","I","2006-02-21",4.859,-20.678125,-68.707308
"M_001_AH","I","2006-02-22",3.938,-20.678125,-68.707308
"M_001_AH","I","2006-02-23",2.844,-20.678125,-68.707308
"M_001_AH","I","2006-02-24",-1.857,-20.678125,-68.707308
"M_001_AH","I","2006-02-25",-2.151,-20.678125,-68.707308
"M_001_AH","I","2006-02-26",-1.543,-20.678125,-68.707308
"M_001_AH","I","2006-02-27",-3.624,-20.678125,-68.707308
"M_001_AH","I","2006-03-01",0.397,-20.678125,-68.707308
"M_001_AH","I","2006-03-02",-0.07,-20.678125,-68.707308
"M_001_AH","I","2006-03-03",3.029,-20.678125,-68.707308
"M_001_AH","I","2006-03-04",2.659,-20.678125,-68.707308
"M_001_AH","I","2006-03-05",2.993,-20.678125,-68.707308
"M_001_AH","I","2006-03-06",4.776,-20.678125,-68.707308
"M_001_AH","I","2006-03-07",2.99,-20.678125,-68.707308
"M_001_AH","I","2006-03-08",3.57,-20.678125,-68.707308
"M_001_AH","I","2006-03-09",4.436,-20.678125,-68.707308
"M_001_AH","I","2006-03-10",8.04,-20.678125,-68.707308
"M_001_AH","I","2006-03-11",3.924,-20.678125,-68.707308
"M_001_AH","I","2006-03-12",2.788,-20.678125,-68.707308
"M_001_AH","I","2006-03-13",-0.548,-20.678125,-68.707308
"M_001_AH","I","2006-03-14",1.017,-20.678125,-68.707308
"M_001_AH","I","2006-03-15",2.28,-20.678125,-68.707308
"M_001_AH","I","2006-03-16",2.772,-20.678125,-68.707308
"M_001_AH","I","2006-03-17",2.319,-20.678125,-68.707308
"M_001_AH","I","2006-03-18",3.312,-20.678125,-68.707308
"M_001_AH","I","2006-03-19",5.681,-20.678125,-68.707308
"M_001_AH","I","2006-03-20",4.203,-20.678125,-68.707308
"M_001_AH","I","2006-03-21",2.04,-20.678125,-68.707308
"M_001_AH","I","2006-03-22",0.552,-20.678125,-68.707308
"M_001_AH","I","2006-03-23",1.886,-20.678125,-68.707308
"M_001_AH","I","2006-03-24",1.258,-20.678125,-68.707308
"M_001_AH","I","2006-03-25",3.692,-20.678125,-68.707308
"M_001_AH","I","2006-03-26",5.677,-20.678125,-68.707308
"M_001_AH","I","2006-03-27",2.384,-20.678125,-68.707308
"M_001_AH","I","2006-03-28",2.161,-20.678125,-68.707308
"M_001_AH","I","2006-03-29",-0.791,-20.678125,-68.707308
"M_001_AH","I","2006-03-30",-0.345,-20.678125,-68.707308
"M_001_AH","I","2006-04-01",6.612,-20.678125,-68.707308
"M_001_AH","I","2006-04-02",3.93,-20.678125,-68.707308
"M_001_AH","I","2006-04-03",-0.321,-20.678125,-68.707308
"M_001_AH","I","2006-04-04",-4.778,-20.678125,-68.707308
"M_001_AH","I","2006-04-05",-6.204,-20.678125,-68.707308
"M_001_AH","I","2006-04-06",-3.043,-20.678125,-68.707308
"M_001_AH","I","2006-04-07",-2.967,-20.678125,-68.707308
"M_001_AH","I","2006-04-08",-3.296,-20.678125,-68.707308
"M_001_AH","I","2006-04-09",-5.024,-20.678125,-68.707308
"M_001_AH","I","2006-04-10",-5.979,-20.678125,-68.707308
"M_001_AH","I","2006-04-11",-6.883,-20.678125,-68.707308
"M_001_AH","I","2006-04-12",-4.453,-20.678125,-68.707308
"M_001_AH","I","2006-04-13",-1.901,-20.678125,-68.707308
"M_001_AH","I","2006-04-14",0.654,-20.678125,-68.707308
"M_001_AH","I","2006-04-15",-3.323,-20.678125,-68.707308
"M_001_AH","I","2006-04-16",-7.26,-20.678125,-68.707308
"M_001_AH","I","2006-04-17",-4.375,-20.678125,-68.707308
"M_001_AH","I","2006-04-18",-6.602,-20.678125,-68.707308
"M_001_AH","I","2006-04-19",-7.54,-20.678125,-68.707308
"M_001_AH","I","2006-04-20",-3.878,-20.678125,-68.707308
"M_001_AH","I","2006-04-21",-3.02,-20.678125,-68.707308
"M_001_AH","I","2006-04-22",-2.251,-20.678125,-68.707308
"M_001_AH","I","2006-04-23",-1.623,-20.678125,-68.707308
"M_001_AH","I","2006-04-24",-2.175,-20.678125,-68.707308
"M_001_AH","I","2006-04-25",-3.606,-20.678125,-68.707308
"M_001_AH","I","2006-04-26",1.31,-20.678125,-68.707308
"M_001_AH","I","2006-04-27",-1.325,-20.678125,-68.707308
"M_001_AH","I","2006-04-28",-2.875,-20.678125,-68.707308
"M_001_AH","I","2006-04-29",-4.893,-20.678125,-68.707308
"M_001_AH","I","2006-05-01",-3.09,-20.678125,-68.707308
"M_001_AH","I","2006-05-02",0.054,-20.678125,-68.707308
"M_001_AH","I","2006-05-03",-3.108,-20.678125,-68.707308
"M_001_AH","I","2006-05-04",-3.85,-20.678125,-68.707308
"M_001_AH","I","2006-05-05",-7.04,-20.678125,-68.707308
"M_001_AH","I","2006-05-06",-8.4,-20.678125,-68.707308
"M_001_AH","I","2006-05-07",-10.41,-20.678125,-68.707308
"M_001_AH","I","2006-05-08",-8.72,-20.678125,-68.707308
"M_001_AH","I","2006-05-09",-7.83,-20.678125,-68.707308
"M_001_AH","I","2006-05-10",-11.05,-20.678125,-68.707308
"M_001_AH","I","2006-05-11",-8.39,-20.678125,-68.707308
"M_001_AH","I","2006-05-12",-8.45,-20.678125,-68.707308
"M_001_AH","I","2006-05-13",-8.01,-20.678125,-68.707308
"M_001_AH","I","2006-05-14",-11.37,-20.678125,-68.707308
"M_001_AH","I","2006-05-15",-10.93,-20.678125,-68.707308
"M_001_AH","I","2006-05-16",-8.42,-20.678125,-68.707308
"M_001_AH","I","2006-05-17",-9.03,-20.678125,-68.707308
"M_001_AH","I","2006-05-18",-9.81,-20.678125,-68.707308
"M_001_AH","I","2006-05-19",-10.04,-20.678125,-68.707308
"M_001_AH","I","2006-05-20",-8.99,-20.678125,-68.707308
"M_001_AH","I","2006-05-21",-9.18,-20.678125,-68.707308
"M_001_AH","I","2006-05-22",-10.39,-20.678125,-68.707308
"M_001_AH","I","2006-05-23",-9.24,-20.678125,-68.707308
"M_001_AH","I","2006-05-24",-9.11,-20.678125,-68.707308
"M_001_AH","I","2006-05-25",-6.486,-20.678125,-68.707308
"M_001_AH","I","2006-05-26",-7.57,-20.678125,-68.707308
"M_001_AH","I","2006-05-27",-8.01,-20.678125,-68.707308
"M_001_AH","I","2006-05-28",-8.32,-20.678125,-68.707308
"M_001_AH","I","2006-05-29",-8.48,-20.678125,-68.707308
"M_001_AH","I","2006-05-30",-7.51,-20.678125,-68.707308
"M_001_AH","I","2006-05-31",-8.38,-20.678125,-68.707308
"M_001_AH","I","2006-06-01",-6.84,-20.678125,-68.707308
"M_001_AH","I","2006-06-02",-3.238,-20.678125,-68.707308
"M_001_AH","I","2006-06-03",-7.36,-20.678125,-68.707308
"M_001_AH","I","2006-06-04",-12.63,-20.678125,-68.707308
"M_001_AH","I","2006-06-05",-12.03,-20.678125,-68.707308
"M_001_AH","I","2006-06-06",-12.88,-20.678125,-68.707308
"M_001_AH","I","2006-06-07",-13.09,-20.678125,-68.707308
"M_001_AH","I","2006-06-08",-11.71,-20.678125,-68.707308
"M_001_AH","I","2006-06-09",-11.12,-20.678125,-68.707308
"M_001_AH","I","2006-06-10",-12.99,-20.678125,-68.707308
"M_001_AH","I","2006-06-11",-14.63,-20.678125,-68.707308
"M_001_AH","I","2006-06-12",-12.54,-20.678125,-68.707308
"M_001_AH","I","2006-06-13",-10.81,-20.678125,-68.707308
"M_001_AH","I","2006-06-14",-11.5,-20.678125,-68.707308
"M_001_AH","I","2006-06-15",-11.16,-20.678125,-68.707308
"M_001_AH","I","2006-06-16",-10.93,-20.678125,-68.707308
"M_001_AH","I","2006-06-17",-9.86,-20.678125,-68.707308
"M_001_AH","I","2006-06-18",-9.22,-20.678125,-68.707308
"M_001_AH","I","2006-06-19",-11.16,-20.678125,-68.707308
"M_001_AH","I","2006-06-20",-11.99,-20.678125,-68.707308
"M_001_AH","I","2006-06-21",-11.83,-20.678125,-68.707308
"M_001_AH","I","2006-06-22",-10.55,-20.678125,-68.707308
"M_001_AH","I","2006-06-23",-11.29,-20.678125,-68.707308
"M_001_AH","I","2006-06-24",-9.29,-20.678125,-68.707308
"M_001_AH","I","2006-06-25",-9.01,-20.678125,-68.707308
"M_001_AH","I","2006-06-26",-10.1,-20.678125,-68.707308
"M_001_AH","I","2006-06-27",-9.59,-20.678125,-68.707308
"M_001_AH","I","2006-06-28",-10.33,-20.678125,-68.707308
"M_001_AH","I","2006-06-29",-10.58,-20.678125,-68.707308
"M_001_AH","I","2006-07-01",-10.66,-20.678125,-68.707308
"M_001_AH","I","2006-07-02",-9.53,-20.678125,-68.707308
"M_001_AH","I","2006-07-03",-6.065,-20.678125,-68.707308
"M_001_AH","I","2006-07-04",-2.834,-20.678125,-68.707308
"M_001_AH","I","2006-07-05",-6.147,-20.678125,-68.707308
"M_001_AH","I","2006-07-06",-10.56,-20.678125,-68.707308
"M_001_AH","I","2006-07-07",-9.26,-20.678125,-68.707308
"M_001_AH","I","2006-07-08",-11.41,-20.678125,-68.707308
"M_001_AH","I","2006-07-09",-11.79,-20.678125,-68.707308
"M_001_AH","I","2006-07-10",-11.48,-20.678125,-68.707308
"M_001_AH","I","2006-07-11",-11.88,-20.678125,-68.707308
"M_001_AH","I","2006-07-12",-10.73,-20.678125,-68.707308
"M_001_AH","I","2006-07-13",-10.24,-20.678125,-68.707308
"M_001_AH","I","2006-07-14",-10.83,-20.678125,-68.707308
"M_001_AH","I","2006-07-15",-10.71,-20.678125,-68.707308
"M_001_AH","I","2006-07-16",-8.56,-20.678125,-68.707308
"M_001_AH","I","2006-07-17",-9.87,-20.678125,-68.707308
"M_001_AH","I","2006-07-18",-8.93,-20.678125,-68.707308
"M_001_AH","I","2006-07-19",-8.52,-20.678125,-68.707308
"M_001_AH","I","2006-07-20",-8.76,-20.678125,-68.707308
"M_001_AH","I","2006-07-21",-10.17,-20.678125,-68.707308
"M_001_AH","I","2006-07-22",-9.43,-20.678125,-68.707308
"M_001_AH","I","2006-07-23",-11.99,-20.678125,-68.707308
"M_001_AH","I","2006-07-24",-12.98,-20.678125,-68.707308
"M_001_AH","I","2006-07-25",-13.12,-20.678125,-68.707308
"M_001_AH","I","2006-07-26",-8.75,-20.678125,-68.707308
"M_001_AH","I","2006-07-27",-8.74,-20.678125,-68.707308
"M_001_AH","I","2006-07-28",-10.17,-20.678125,-68.707308
"M_001_AH","I","2006-07-29",-9.81,-20.678125,-68.707308
"M_001_AH","I","2006-07-30",-9.2,-20.678125,-68.707308
"M_001_AH","I","2006-08-01",-11.79,-20.678125,-68.707308
"M_001_AH","I","2006-08-02",-10.47,-20.678125,-68.707308
"M_001_AH","I","2006-08-03",-10.45,-20.678125,-68.707308
"M_001_AH","I","2006-08-04",-8.25,-20.678125,-68.707308
"M_001_AH","I","2006-08-05",-8.86,-20.678125,-68.707308
"M_001_AH","I","2006-08-06",-9.54,-20.678125,-68.707308
"M_001_AH","I","2006-08-07",-10.97,-20.678125,-68.707308
"M_001_AH","I","2006-08-08",-10.82,-20.678125,-68.707308
"M_001_AH","I","2006-08-09",-10.62,-20.678125,-68.707308
"M_001_AH","I","2006-08-10",-12.3,-20.678125,-68.707308
"M_001_AH","I","2006-08-11",-11.58,-20.678125,-68.707308
"M_001_AH","I","2006-08-12",-10.34,-20.678125,-68.707308
"M_001_AH","I","2006-08-13",-9.43,-20.678125,-68.707308
"M_001_AH","I","2006-08-14",-3.199,-20.678125,-68.707308
"M_001_AH","I","2006-08-15",-5.569,-20.678125,-68.707308
"M_001_AH","I","2006-08-16",-9.64,-20.678125,-68.707308
"M_001_AH","I","2006-08-17",-13.48,-20.678125,-68.707308
"M_001_AH","I","2006-08-18",-9.71,-20.678125,-68.707308
"M_001_AH","I","2006-08-19",-7.94,-20.678125,-68.707308
"M_001_AH","I","2006-08-20",-13.81,-20.678125,-68.707308
"M_001_AH","I","2006-08-21",-11.32,-20.678125,-68.707308
"M_001_AH","I","2006-08-22",-7.63,-20.678125,-68.707308
"M_001_AH","I","2006-08-23",-9.47,-20.678125,-68.707308
"M_001_AH","I","2006-08-24",-7.41,-20.678125,-68.707308
"M_001_AH","I","2006-08-25",-1.93,-20.678125,-68.707308
"M_001_AH","I","2006-08-27",-12.14,-20.678125,-68.707308
"M_001_AH","I","2006-08-28",-11.33,-20.678125,-68.707308
"M_001_AH","I","2006-08-29",-8.24,-20.678125,-68.707308
"M_001_AH","I","2006-08-30",-3.106,-20.678125,-68.707308
"M_001_AH","I","2006-09-01",-9.18,-20.678125,-68.707308
"M_001_AH","I","2006-09-02",-11.91,-20.678125,-68.707308
"M_001_AH","I","2006-09-03",-11.82,-20.678125,-68.707308
"M_001_AH","I","2006-09-04",-11.5,-20.678125,-68.707308
"M_001_AH","I","2006-09-05",-11.48,-20.678125,-68.707308
"M_001_AH","I","2006-09-06",-7.88,-20.678125,-68.707308
"M_001_AH","I","2006-09-07",-8.64,-20.678125,-68.707308
"M_001_AH","I","2006-09-08",-8.74,-20.678125,-68.707308
"M_001_AH","I","2006-09-09",-12.64,-20.678125,-68.707308
"M_001_AH","I","2006-09-10",-9.29,-20.678125,-68.707308
"M_001_AH","I","2006-09-11",-7.67,-20.678125,-68.707308
"M_001_AH","I","2006-09-12",-1.359,-20.678125,-68.707308
"M_001_AH","I","2006-09-13",-6.59,-20.678125,-68.707308
"M_001_AH","I","2006-09-14",-9.08,-20.678125,-68.707308
"M_001_AH","I","2006-09-15",-7.91,-20.678125,-68.707308
"M_001_AH","I","2006-09-16",-3.804,-20.678125,-68.707308
"M_001_AH","I","2006-09-17",-9.11,-20.678125,-68.707308
"M_001_AH","I","2006-09-18",-3.49,-20.678125,-68.707308
"M_001_AH","I","2006-09-19",-5.205,-20.678125,-68.707308
"M_001_AH","I","2006-09-20",-10.2,-20.678125,-68.707308
"M_001_AH","I","2006-09-21",-7.83,-20.678125,-68.707308
"M_001_AH","I","2006-09-22",-8.61,-20.678125,-68.707308
"M_001_AH","I","2006-09-23",-9.61,-20.678125,-68.707308
"M_001_AH","I","2006-09-24",-9.88,-20.678125,-68.707308
"M_001_AH","I","2006-09-25",-5.336,-20.678125,-68.707308
"M_001_AH","I","2006-09-26",-3.628,-20.678125,-68.707308
"M_001_AH","I","2006-09-27",-0.958,-20.678125,-68.707308
"M_001_AH","I","2006-09-28",2.275,-20.678125,-68.707308
"M_001_AH","I","2006-09-29",-1.065,-20.678125,-68.707308
"M_001_AH","I","2006-09-30",-5.342,-20.678125,-68.707308
"M_001_AH","I","2006-10-01",-8.41,-20.678125,-68.707308
"M_001_AH","I","2006-10-02",-6.928,-20.678125,-68.707308
"M_001_AH","I","2006-10-03",-4.367,-20.678125,-68.707308
"M_001_AH","I","2006-10-04",-8.09,-20.678125,-68.707308
"M_001_AH","I","2006-10-05",-8.72,-20.678125,-68.707308
"M_001_AH","I","2006-10-06",-6.743,-20.678125,-68.707308
"M_001_AH","I","2006-10-07",-9.22,-20.678125,-68.707308
"M_001_AH","I","2006-10-08",-8.28,-20.678125,-68.707308
"M_001_AH","I","2006-10-09",-9.19,-20.678125,-68.707308
"M_001_AH","I","2006-10-10",-4.653,-20.678125,-68.707308
"M_001_AH","I","2006-10-11",-5.063,-20.678125,-68.707308
"M_001_AH","I","2006-10-12",-4.34,-20.678125,-68.707308
"M_001_AH","I","2006-10-13",-6.607,-20.678125,-68.707308
"M_001_AH","I","2006-10-14",-7.98,-20.678125,-68.707308
"M_001_AH","I","2006-10-15",-8.16,-20.678125,-68.707308
"M_001_AH","I","2006-10-16",-6.459,-20.678125,-68.707308
"M_001_AH","I","2006-10-17",-4.96,-20.678125,-68.707308
"M_001_AH","I","2006-10-18",-6.886,-20.678125,-68.707308
"M_001_AH","I","2006-10-19",-9.52,-20.678125,-68.707308
"M_001_AH","I","2006-10-20",-5.74,-20.678125,-68.707308
"M_001_AH","I","2006-10-21",-0.262,-20.678125,-68.707308
"M_001_AH","I","2006-10-22",3.297,-20.678125,-68.707308
"M_001_AH","I","2006-11-23",0.996,-20.678125,-68.707308
"M_001_AH","I","2006-11-24",-4.378,-20.678125,-68.707308
"M_001_AH","I","2006-11-25",-2.055,-20.678125,-68.707308
"M_001_AH","I","2006-11-26",-0.414,-20.678125,-68.707308
"M_001_AH","I","2006-11-27",-5.441,-20.678125,-68.707308
"M_001_AH","I","2006-11-28",-4.727,-20.678125,-68.707308
"M_001_AH","I","2006-12-01",-1.742,-20.678125,-68.707308
"M_001_AH","I","2006-12-02",-0.716,-20.678125,-68.707308
"M_001_AH","I","2006-12-03",3.201,-20.678125,-68.707308
"M_001_AH","I","2006-12-04",3.898,-20.678125,-68.707308
"M_001_AH","I","2006-12-05",3.447,-20.678125,-68.707308
"M_001_AH","I","2006-12-06",3.909,-20.678125,-68.707308
"M_001_AH","I","2006-12-07",0.969,-20.678125,-68.707308
"M_001_AH","I","2006-12-08",-2.546,-20.678125,-68.707308
"M_001_AH","I","2006-12-09",-3.34,-20.678125,-68.707308
"M_001_AH","I","2006-12-10",-4.198,-20.678125,-68.707308
"M_001_AH","I","2006-12-11",-4.4,-20.678125,-68.707308
"M_001_AH","I","2006-12-12",-5.385,-20.678125,-68.707308
"M_001_AH","I","2006-12-13",-4.157,-20.678125,-68.707308
"M_001_AH","I","2006-12-14",-1.913,-20.678125,-68.707308
"M_001_AH","I","2006-12-15",1.634,-20.678125,-68.707308
"M_001_AH","I","2006-12-16",4.157,-20.678125,-68.707308
"M_001_AH","I","2006-12-17",4.635,-20.678125,-68.707308
"M_001_AH","I","2006-12-18",0.696,-20.678125,-68.707308
"M_001_AH","I","2006-12-19",0.908,-20.678125,-68.707308
"M_001_AH","I","2006-12-20",-0.554,-20.678125,-68.707308
"M_001_AH","I","2006-12-21",-0.567,-20.678125,-68.707308
"M_001_AH","I","2006-12-22",0.429,-20.678125,-68.707308
"M_001_AH","I","2006-12-23",-0.934,-20.678125,-68.707308
"M_001_AH","I","2006-12-24",-4.903,-20.678125,-68.707308
"M_001_AH","I","2006-12-25",-2.626,-20.678125,-68.707308
"M_001_AH","I","2006-12-26",0.088,-20.678125,-68.707308
"M_001_AH","I","2006-12-27",1.019,-20.678125,-68.707308
"M_001_AH","I","2006-12-28",4.818,-20.678125,-68.707308
"M_001_AH","I","2006-12-29",1.993,-20.678125,-68.707308
"M_001_AH","I","2006-12-30",0.592,-20.678125,-68.707308
"M_001_AH","I","2007-01-01",3.417,-20.678125,-68.707308
"M_001_AH","I","2007-01-02",1.587,-20.678125,-68.707308
"M_001_AH","I","2007-01-03",-0.123,-20.678125,-68.707308
"M_001_AH","I","2007-01-04",1.961,-20.678125,-68.707308
"M_001_AH","I","2007-01-05",3.035,-20.678125,-68.707308
"M_001_AH","I","2007-01-06",6.137,-20.678125,-68.707308
"M_001_AH","I","2007-01-07",6.282,-20.678125,-68.707308
"M_001_AH","I","2007-01-08",4.561,-20.678125,-68.707308
"M_001_AH","I","2007-01-09",4.524,-20.678125,-68.707308
"M_001_AH","I","2007-01-10",6.932,-20.678125,-68.707308
"M_001_AH","I","2007-01-11",2.536,-20.678125,-68.707308
"M_001_AH","I","2007-01-12",7.2,-20.678125,-68.707308
"M_001_AH","I","2007-01-13",7.56,-20.678125,-68.707308
"M_001_AH","I","2007-01-14",6.045,-20.678125,-68.707308
"M_001_AH","I","2007-01-16",2.246,-20.678125,-68.707308
"M_001_AH","I","2007-01-17",-0.181,-20.678125,-68.707308
"M_001_AH","I","2007-01-23",4.837,-20.678125,-68.707308
"M_001_AH","I","2007-01-24",4.559,-20.678125,-68.707308
"M_001_AH","I","2007-01-25",-0.328,-20.678125,-68.707308
"M_001_AH","I","2007-01-26",-2.995,-20.678125,-68.707308
"M_001_AH","I","2007-01-27",-0.196,-20.678125,-68.707308
"M_001_AH","I","2007-01-28",-3.513,-20.678125,-68.707308
"M_001_AH","I","2007-01-29",-4.148,-20.678125,-68.707308
"M_001_AH","I","2007-01-30",-6.299,-20.678125,-68.707308
"M_001_AH","I","2007-01-31",-4.08,-20.678125,-68.707308
"M_001_AH","I","2007-02-01",-5.459,-20.678125,-68.707308
"M_001_AH","I","2007-02-02",1.414,-20.678125,-68.707308
"M_001_AH","I","2007-02-03",-2.498,-20.678125,-68.707308
"M_001_AH","I","2007-02-04",-4.806,-20.678125,-68.707308
"M_001_AH","I","2007-02-05",-2.604,-20.678125,-68.707308
"M_001_AH","I","2007-02-06",-5.237,-20.678125,-68.707308
"M_001_AH","I","2007-02-07",-1.817,-20.678125,-68.707308
"M_001_AH","I","2007-02-08",1.016,-20.678125,-68.707308
"M_001_AH","I","2007-02-09",6.693,-20.678125,-68.707308
"M_001_AH","I","2007-02-10",8.04,-20.678125,-68.707308
"M_001_AH","I","2007-02-11",8.7,-20.678125,-68.707308
"M_001_AH","I","2007-02-13",7.58,-20.678125,-68.707308
"M_001_AH","I","2007-02-14",2.948,-20.678125,-68.707308
"M_001_AH","I","2007-02-15",2.166,-20.678125,-68.707308
"M_001_AH","I","2007-02-16",1.327,-20.678125,-68.707308
"M_001_AH","I","2007-02-17",-0.16,-20.678125,-68.707308
"M_001_AH","I","2007-02-18",-2.506,-20.678125,-68.707308
"M_001_AH","I","2007-02-19",-2.77,-20.678125,-68.707308
"M_001_AH","I","2007-02-20",-4.239,-20.678125,-68.707308
"M_001_AH","I","2007-02-21",-2.668,-20.678125,-68.707308
"M_001_AH","I","2007-02-22",0.319,-20.678125,-68.707308
"M_001_AH","I","2007-02-23",2.329,-20.678125,-68.707308
"M_001_AH","I","2007-02-24",6.13,-20.678125,-68.707308
"M_001_AH","I","2007-02-25",6.247,-20.678125,-68.707308
"M_001_AH","I","2007-02-26",4.786,-20.678125,-68.707308
"M_001_AH","I","2007-02-27",3.105,-20.678125,-68.707308
"M_001_AH","I","2007-02-28",0.757,-20.678125,-68.707308
"M_001_AH","I","2007-03-01",0.625,-20.678125,-68.707308
"M_001_AH","I","2007-03-02",2.734,-20.678125,-68.707308
"M_001_AH","I","2007-03-03",3.402,-20.678125,-68.707308
"M_001_AH","I","2007-03-04",3.201,-20.678125,-68.707308
"M_001_AH","I","2007-03-05",5.517,-20.678125,-68.707308
"M_001_AH","I","2007-03-06",5.305,-20.678125,-68.707308
"M_001_AH","I","2007-03-07",6.931,-20.678125,-68.707308
"M_001_AH","I","2007-03-08",4.02,-20.678125,-68.707308
"M_001_AH","I","2007-03-09",2.317,-20.678125,-68.707308
"M_001_AH","I","2007-03-10",0.244,-20.678125,-68.707308
"M_001_AH","I","2007-03-11",-0.546,-20.678125,-68.707308
"M_001_AH","I","2007-03-12",0.655,-20.678125,-68.707308
"M_001_AH","I","2007-03-16",2.824,-20.678125,-68.707308
"M_001_AH","I","2007-03-17",0.666,-20.678125,-68.707308
"M_001_AH","I","2007-03-18",2.94,-20.678125,-68.707308
"M_001_AH","I","2007-03-19",5.43,-20.678125,-68.707308
"M_001_AH","I","2007-03-20",0.733,-20.678125,-68.707308
"M_001_AH","I","2007-03-21",-0.25,-20.678125,-68.707308
"M_001_AH","I","2007-03-22",-0.622,-20.678125,-68.707308
"M_001_AH","I","2007-03-23",-0.596,-20.678125,-68.707308
"M_001_AH","I","2007-03-24",0.568,-20.678125,-68.707308
"M_001_AH","I","2007-03-25",0.556,-20.678125,-68.707308
"M_001_AH","I","2007-03-26",0.832,-20.678125,-68.707308
"M_001_AH","I","2007-03-27",0.977,-20.678125,-68.707308
"M_001_AH","I","2007-03-28",1.376,-20.678125,-68.707308
"M_001_AH","I","2007-03-29",0.095,-20.678125,-68.707308
"M_001_AH","I","2007-03-30",-2.904,-20.678125,-68.707308
"M_001_AH","I","2007-03-31",-3.947,-20.678125,-68.707308
"M_001_AH","I","2007-04-01",0.799,-20.678125,-68.707308
"M_001_AH","I","2007-04-02",-0.621,-20.678125,-68.707308
"M_001_AH","I","2007-04-03",-3.459,-20.678125,-68.707308
"M_001_AH","I","2007-04-04",-6.148,-20.678125,-68.707308
"M_001_AH","I","2007-04-05",-6.94,-20.678125,-68.707308
"M_001_AH","I","2007-04-06",-6.641,-20.678125,-68.707308
"M_001_AH","I","2007-04-07",-5.245,-20.678125,-68.707308
"M_001_AH","I","2007-04-08",-6.282,-20.678125,-68.707308
"M_001_AH","I","2007-04-09",-6.096,-20.678125,-68.707308
"M_001_AH","I","2007-04-10",-5.816,-20.678125,-68.707308
"M_001_AH","I","2007-04-11",-3.134,-20.678125,-68.707308
